company,date,description,venue,profession,hospitality,attendees,cost,hospitalityCost,originalHospitalityCost,originalCost,originalAttendees,nurses,pharmacists,gps,mentalhealth,rehab,oncologists,other,spendratio
janssen,2007-12-01,Journal Anorexia nervosa,Royal Prince Alfred Hospital Camperdown,Psychiatrists; Advanced Trainees,Sandwiches; salad and juice,25,250,250,$250,$250,25,0,0,0,1,0,0,0,10
janssen,2007-12-01,Inservice Patient education materials on psychosisand substance - 1hr,Bentley Hospital Bentley,Nurses,Fruit platter,20,55,55,$55,$55,20,1,0,0,0,0,0,0,3
janssen,2007-12-01,Journal Club Head and neck cancers,Royal North Shore Hospital St Leonards,Oncologists; Advanced Trainees; Registrars and Nurses,Sandwiches; fruit and juice,24,210,210,$210,$210,24,1,0,0,0,0,1,0,9
janssen,2007-12-01,Consult/Liaison Meeting Presentation on Perinatal & Infant Psychiatry Special Interest Group - 1.5 hours This event was organised by the Psychiatry Consult/Liaison Group and Janssen-Cilag was not responsible for inviting the attendees or organising the educational content,Seasalt at Armstrong's Brisbane,Psychiatrists and Advanced Trainees,3 course dinner and alcoholic/non-alcoholic beverages,11,870,870,$870,$870,11,0,0,0,1,0,0,0,79
janssen,2007-12-01,Journal Club Abnormal illness behaviour,Seminar Room Academic Unit Royal North Shore Hospital St Leonards,Psychiatrists; Registrars and Case Managers,Croissants; rolls and fruit,20,150,150,$150,$150,20,0,0,0,1,0,0,0,8
janssen,2007-12-01,Department of Pharmacy Meeting Presentation of audit data - 1 hour,Bruce Hunt Lecture Theatre Royal Perth Hospital,Pharmacists,Croissants; fruit and juice,20,140,140,$140,$140,20,0,1,0,0,0,0,0,7
janssen,2007-12-01,South East Queensland Oncology Group Meeting Presentations of oncology clinical papers of interest - 1.5 hours This event was organised by South East Queensland Oncology Group and Janssen-Cilag was not responsible for inviting the attendees or organising the educational content,Joseph Alexander's Restaurant and Piano Bar Milton,Oncologists; Advanced Trainees; Registrars,3 course dinner with alcohol/non-alcoholic beverages,15,1400,1400,$1;400,$1;400,15,0,0,0,0,0,1,0,93
janssen,2007-12-01,Janssen-Cilag Evening Meeting Presentation and facilitated discussion on management of chronic daily headache and migraine - 1 hour,Plumes Chinese Restaurant Doncaster,General Practitioners,Chinese dinner and non- alcoholic/alcoholic beverages,20,2500,1720,$1;720,$2;500,20,0,0,1,0,0,0,0,125
janssen,2007-12-01,Janssen-Cilag Educational Workshop Workshop 2: Impact of negative symptoms and side effects - 2 hours Component of an active learning program RACGP allocated 30 QA & CPD points (Category 1),Estivo Restaurant Kew,General Practitioners,3 course dinner with alcohol/non-alcoholic beverages,20,6700,1520,$1;520,$6;700,20,0,0,1,0,0,0,0,335
janssen,2007-12-01,Presentation on behavioural disturbances; treatment strategies and palliative care in patients with dementia - 1 hour This event was organised by the Silver Chain and Janssen-Cilag was not responsible for inviting the attendees or organising the educational content,Silver Chain House; Osborne Park,General Practitioners; Palliative Care Specialists and Nurses,Buffet dinner; cheese platter and alcohol/non- alcoholic beverages,22,340,340,$340,Sponsorship of $340 as payment for cost of dinner Janssen-Cilag was not responsible for organising this function and therefore does not know the total cost,22,1,0,1,0,0,0,0,15
janssen,2007-12-01,Janssen-Cilag Educational Workshop Workshop 1: Issues surrounding gaps in medication and the associated risk of relapse and functional decline - 2 hours Workshop 2: Impact of negative symptoms and side effects - 2 hours Components of an active learning program RACGP allocated 30 QA & CPD points (Category 1),Whirrakee Restaurant Bendigo,Case Managers,3 course dinner with alcohol/non-alcoholic beverages,16,9300,1150,$1;150,$9;300,16,0,0,0,0,0,0,1,581
janssen,2007-12-01,Registrar Meeting Dialectical Behaviour Therapy (DBT),Rozelle Hospital,Advanced Trainees and Registrars,Pastries; fruit and cheese platter and coffee,29,320,320,$320,$320,29,0,0,0,0,0,0,1,11
janssen,2007-12-01,Inservice Constellation newsletter - 1 hour,Camperdown Community Mental Health Service,Psychiatrists; Psychologists and Nurses,Pastries; fruit platter and soft beverages,11,140,140,$140,$140,11,1,0,0,1,0,0,0,13
janssen,2007-12-01,Journal Club Quality of life of patients with rheumatoid arthritis using transdermal patches,Royal Perth Hospital Perth,Rheumotologists; Registrars; Nurses,Bagels and pastries,11,70,70,$70,$70,11,1,0,0,0,0,0,0,6
janssen,2007-12-01,Mental Health Breakfast Forum Networking event to further improve treatment strategies and outcomes for mental health patients in the region - 3 hours This event was organised by the Barossa Division of and Janssen- Cilag was not responsible for inviting the attendees or organising the educational content,Barossa Weintal Resort Tanunda,General Practitioners,Buffet breakfast with non-alcoholic beverages,50,1050,1050,$1;050,$1;050,50,0,0,1,0,0,0,0,21
janssen,2007-12-01,Annual Joint Conference of the Australasian Transplant Coodinators Association (ATCA) & Transplant Nurses Association (TNA) 3 days This event was organised by the ATCA/TNA and Janssen-Cilag was not responsible for inviting the attendees or organising the educational content,Rendezvous Hotel Melbourne,Transplant Coordinators and Nurses,,400,12000,,,Sponsorship of $12;000 Janssen-Cilag was not responsible for organising this function and therefore does not know the total cost,400,1,0,0,0,0,0,0,30
janssen,2007-12-01,Inservice Discussion of clinical paper on long-acting injectable product for schizophrenia or schizoaffective disorder - 1 hour,Clarendon Community Mental Health Centre East Melbourne,Psychiatrists; Advanced Trainees; General Pratitioner; Nurses and Allied Healthcare Professionals,Sandwiches; fruit and juice,15,230,230,$230,$230,15,1,0,0,1,0,0,0,15
janssen,2007-12-01,Inservice Discussion of clinical paper on long-acting injectable product for schizophrenia or schizoaffective disorder - 1 hour,Northern Assessment and Crisis Intervention Service Salisbury,Case Managers,Sandwiches and juice,16,140,140,$140,$140,16,0,0,0,0,0,0,1,9
janssen,2007-12-01,Journal Club Clinic Schemas,Drug & Alcohol Unit Royal North Shore Hospital St Leonards,Registrar and Case Managers,Wraps; fruit and juice,15,200,200,$200,$200,15,0,0,0,0,0,0,1,13
janssen,2007-12-01,Janssen-Cilag Evening Meeting Presentation of 2 year data from schizophrenia treatment adherence registry and case study discussion - 1.5 hours,Courtney's Brasserie Parramatta,Case Managers and Nurses,2 course lunch with alcohol/non-alcoholic beverages,18,1360,860,$860,$1;360,18,1,0,0,0,0,0,0,76
janssen,2007-12-01,Inservice Medication adherence and appropriate patient selection for long-acting injection antipsychotic - 30 mins,Chatswood Community Mental Health Centre,Case Managers,Muffins; fruit and soft beverages,6,95,95,$95,$95,6,0,0,0,0,0,0,1,16
janssen,2007-12-01,Renal Society of Australasia South Australian Branch Nurses Meeting Process of change with the combining of Queen Elizabeth II Hospital and Royal Adelaide Hospital transplant services,Payneham Dialysis Centre Payneham,Nursing Unit Managers and Nurses,Finger food,14,210,210,$210,$210,14,1,0,0,0,0,0,0,15
janssen,2007-12-01,Brisbane Endoscopy Services Open Access Gastroenterology information evening for General Practitioners - 2 hours This event was organised by the Sunnybank Private Hospital and Janssen-Cilag was not responsible for inviting the attendees or organising the educational content,Sunnybank Private Hospital Sunnybank,General Practioners; Registrars,Buffet dinner with alcohol/non-alcoholic beverages,22,600,600,$600,$600,22,0,0,0,0,0,0,1,27
janssen,2007-12-01,Janssen-Cilag Evening Meeting Presentation and facilitated discussion: Clinical pharmacology in schizophrenia and review of 2 year data from the schizophrenia treatment adherence registry - 1.5 hours,Crowne Plaza Hotel Parramatta,Case Managers; Advanced Trainees; Pharmacists; Nurses and Allied Healthcare Professionals,3 course dinner with alcohol/non-alcoholic beverages,70,6200,5180,$5;180,$6;200,70,1,1,0,0,0,0,0,89
janssen,2007-12-01,Janssen-Cilag Educational Workshop Workshop 2: Impact of negative symptoms and side effects - 2 hours Component of an active learning program RACGP allocated 30 QA & CPD points (Category 1),Watersedge Restaurant Whyalla Foreshore Motor Inn,Nurses,3 course dinner with alcohol/non-alcoholic beverages,8,3210,910,$910,$3;210,8,1,0,0,0,0,0,0,401
janssen,2007-12-01,Inservice The role of acetylcholinesterase inhibitors play in Alzheimer's Disease - 45 mins,Miri Miri Unit Wyong Hospital Hamlyn Terrace,Psychiatrists; Advanced Trainees; Registrars; Nurses,Sandwiches and juice,14,90,90,$90,$90,14,1,0,0,1,0,0,0,6
janssen,2007-12-01,Journal Club Case study study of inflammatory bowel disease and tuberculosis with interferon and biological treatments,Concord Repatriation General Hospital Concord,Gastroenterologists and Advanced Trainees,Cakes and fruit platter,19,170,170,$170,$170,19,0,0,0,0,0,0,1,9
janssen,2007-12-01,Inservice Update on safety related changes to product information for immunosuppressant - 45 mins,Campbelltown Hospital Pharmacy Campbelltown,Pharmacists,Sandwiches and juice,12,80,80,$80,$80,12,0,1,0,0,0,0,0,7
janssen,2007-12-01,Journal Club Clincal patient review,The Alfred Hospital Prahran,Gastroenterologists; Nurses; Registrars,Sandwiches; juice and fruit,20,180,180,$180,$180,20,1,0,0,0,0,0,0,9
janssen,2007-12-01,Journal Club Clinical paper review and case study presentation,Princess Alexandra Hospital Woolloongabba,Psychiatrists and Registrars,Sandwiches; fruit and juice,14,160,160,$160,$160,14,0,0,0,1,0,0,0,11
janssen,2007-12-01,Hospital Grand Rounds,Wollongong Hospital,Geriatricians; Palliative Care Specialists; Rehabilitation Physicians; and Allied Healthcare Professionals,Sandwiches; finger food and juice,35,360,360,$360,$360,35,0,0,0,0,1,0,0,10
janssen,2007-12-01,Inservice Product reconstitution and administration techniques and patient educational resources - 45 mins,Homeless Health Outreach Team Fortitude Valley,Case Managers,Sandwiches and juice,18,80,80,$80,$80,18,0,0,0,0,0,0,1,4
janssen,2007-12-01,Inservice Efficacy; administration and management of adverse effects for an antineoplastic agent - 45 mins,Day Oncology Cabrini Hospital Malvern,Nurses,Cake and fruit,5,30,30,$30,$30,5,1,0,0,0,0,0,0,6
janssen,2007-12-01,Janssen-Cilag Evening Meeting Presentation of 2 year data from schizophrenia treatment adherence registry and use of long-acting injectable in challenging patients - 1.5 hours,Watersedge Restaurant Parkes,Psychiatrists; Advanced Trainees and Case Managers,3 course dinner with alcohol/non-alcoholic beverages,42,3900,2910,$2;910,$3;900,42,0,0,0,1,0,0,0,93
janssen,2007-12-01,Janssen-Cilag Educational Workshop Management of chronic pain in the general practice setting - 1.5 hours 3 RACGP Category 2 CPD points 1.5 ACRRM PD points,Lobster Cove Restaurant Wantirna,General Practitioners,3 course dinner with alcohol/non-alcoholic beverages,5,1240,440,$440,$1;240,5,0,0,1,0,0,0,0,248
janssen,2007-12-01,Janssen-Cilag Evening Meeting Presentation of clinical paper on long-acting injectable product for schizophrenia or schizoaffective disorder - 1 hour,Fenix Restaurant Richmond,Psychiatrists; Advanced Trainees; Nurses; Registrars; Allied Healthcare Professionals,3 course dinner with alcohol/non-alcoholic beverages Carpark/taxi for 40,58,7800,6300,$6;300,$7;800,58,1,0,0,1,0,0,0,134
janssen,2007-12-01,Inservice Efficacy; administration and management of adverse effects with an antineoplastic agent - 45 mins,Oncology Day Unit Frankston Private Hospital,Nurses,Muffins and fruit,4,30,30,$30,$30,4,1,0,0,0,0,0,0,8
janssen,2007-12-01,Inservice Discussion of clinical paper on long-acting injectable vs oral medication for schizophrenia and schizoaffective disorder - 45 mins,Redcliffe Community Mental Health Service,Case Managers,Sandwiches; chicken and salads,9,160,160,$160,$160,9,0,0,0,0,0,0,1,18
janssen,2007-12-01,Hospital Grand Rounds Sado-masochism and cannibalism,Education Room Wyong Hospital Hamlyn Terrace,Psychiatrists; Registrars and Nurses,Sandwich and fruit lunch with non-alcoholic beverages,26,320,320,$320,$320,26,1,0,0,1,0,0,0,12
janssen,2007-12-01,Modern Management of Psychosis Seminar - 1 day Presentations and workshops covering the following: - A rural perspective Its Not Black and White - Tranquilization; titration and stabilization of psychosis - Long term problems - Marijuana and madness - Mood stabilizers,University Club University of Western Australia; Perth,Psychiatrists; Advanced Trainees; General Practitioners and Nurses,Morning tea - Scones and tea/coffee Sandwich lunch; cheese and fruit platter with non-alcholic beverages Afternoon tea - cakes and juice Travel and accommodation for 1,54,18600,3600,$3;600,$18;600,54,1,0,1,1,0,0,0,344
janssen,2007-12-01,Janssen-Cilag Educational Workshop Workshop 1: Issues surrounding gaps in medication and the associated risk of relapse and functional decline - 2 hours Workshop 2: Impact of negative symptoms and side effects - 2 hours Components of an active learning program RACGP allocated 30 QA & CPD points (Category 1),Rising Sun Inn Kensington,General Practitioners and Allied Healthcare Professionals,2 course lunch with alcohol/non-alcoholic beverages Morning and afternoon tea with non-alcoholic beverages,13,7700,860,$860,$7;700,13,0,0,1,0,0,0,0,592
janssen,2007-12-01,Renal Anaemia Workshop - 1 day Topics covered included stages of chronic renal failure; epoetin replacement therapy; cardiovascular complications and hypo- responsiveness,Ridges Southbank Convention Centre Townsville,Pharmacists and Nurses,Buffet lunch with alcohol/non-alcoholic beverages Morning and afternoon tea with non-alcoholic beverages,17,720,470,$470,$720,17,1,1,0,0,0,0,0,42
janssen,2007-12-01,Newcastle Myeloma Nurses Day This event was organised by the Newcastle Mater Misericordiae Hospital and Janssen-Cilag was not responsible for inviting the attendees or organising the educational content,The Glades Wedding and Conference Centre Warners Bay,Nurses,,36,880,,,Sponsorship of $880 Janssen-Cilag was not responsible for organising this function and therefore does not know the total cost,36,1,0,0,0,0,0,0,24
janssen,2007-12-01,Inservice Transdermal patch application for oncology and palliative care pain management - 45 mins,Royal District Nursing Service Wayville,Nurses,Cakes; fruit and soft beverages,31,75,75,$75,$75,31,1,0,0,0,0,0,0,2
janssen,2007-12-01,Inservice Metabolism of proton pump inhibitors - 30 mins,Gold Coast Hospital Southport,Gastroenterologists; Pharmacists; Registrars,Sandwiches and juice,10,90,90,$90,$90,10,0,1,0,0,0,0,0,9
